M=20,,M=40,,M=60,,M=80,,M=90,,friction,,adiabatic,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,,,,,,452.88832920924915,0.38881552025034594,428.0254801262268,0.2623019932732877,,,,
,,,,,,457.6566453625739,0.38927671126623997,432.8157508986588,0.2650236916537598,,,,
,,,,,,461.6266461418125,0.3942320615433993,437.6987610104227,0.2641725153457302,,,,
,,,,,,465.42403819151923,0.39212235796005424,441.11170634435325,0.2581896323772113,,,,
,,,,,,468.93614636880466,0.3853680356350814,443.0293247165616,0.24973612541845286,,,,
,,,,,,472.9602586148412,0.3827513490200798,447.0997721724399,0.24710652028759988,,,,
,,,,,,478.233044328882,0.3842330478158245,450.5519467630823,0.2524894184670317,,,,
,,,,,,482.2782848107372,0.3824230051707936,455.29157382811934,0.25160628673446866,,,,
,,,,,,486.94301620046826,0.385444034988973,460.47352393479946,0.24810646838690403,,,,
,,,,,,492.15681517780615,0.3838405448235742,464.740795303788,0.25265296138046933,,,,
,,,,,,493.1801383600323,0.38003887298435046,469.39901806872524,0.25495765843752843,,,,
,,,,,,496.8172508751733,0.3877156198197902,474.2856470737486,0.25450800528431866,,,,
,,,,,,499.83790364198535,0.3873141963049888,479.1248560981311,0.2527035110082591,,,,
,,,,,,,,483.04778176931563,0.24967945386342205,,,,
,,,,,,,,485.5360374807527,0.2466229005292916,,,,
,,,,,,,,489.5430258448911,0.2502395352435973,,,,
,,,,,,,,494.2945079050884,0.2473717832988459,,,,
,,,,,,,,496.86040305755625,0.24330484844837613,,,,
,,,,,,,,499.40638181815507,0.24424685562977672,,,,
